IPs,againsts,buildLevels,commentIds,contents,createTimes,favCounts,isDels,is_anonymous,shareCounts,siteNames,sources,user_IDs,user_locations,votes
112.67.*.*,0,1,330674287,我更关心是否着急破案，会不会抓错人,2018-11-18 02:19:23,0,False,False,0,网易,ph,113138693,海南省海口市,0
61.186.*.*,0,1,330672001,厉害,2018-11-18 02:18:32,0,False,False,0,网易,ph,41069831,海南省海口市,0
222.217.*.*,0,1,330671894,一路走好！,2018-11-18 02:14:52,0,False,False,0,网易,ph,81246172,广西柳州市,1
2.90.*.*,0,1,330674034,检察院提前介入，速斩,2018-11-18 02:12:12,0,False,True,0,网易,ph,0,沙特阿拉伯,0
114.228.*.*,0,1,330673372,抵命太不合算了，要凌迟，活剥,2018-11-18 02:12:06,0,False,False,0,网易,ph,64551503,江苏省常州,1
180.127.*.*,0,2,330673370,能说明什么问题,2018-11-18 02:12:02,0,False,True,0,网易,ph,0,江苏省连云港,0
117.136.*.*,0,1,330673359,太恐怖了,2018-11-18 02:11:47,0,False,False,0,网易,ph,81983985,北京市海淀区,0
61.242.*.*,0,1,330672423,不说广西多杀人，难道全国就没有地方杀人的？,2018-11-18 02:11:15,0,False,False,0,网易,ph,124007286,广东省广州市,0
125.119.*.*,0,1,330672380,唉，这女孩的父母怎么承受得了啊,2018-11-18 02:10:10,0,False,True,0,网易,ph,0,浙江省杭州,0
39.182.*.*,0,3,330673247,说句难听点的，在浙江干杀人的事，浙江人犯的案，真不多,2018-11-18 02:08:57,0,False,True,0,网易,ph,0,浙江省绍兴市,0
106.110.*.*,0,2,330663861,这个有点绝对了吧,2018-11-18 01:19:32,0,False,True,0,网易,ph,0,江苏省盐城市,0
39.182.*.*,0,2,330672246,浙江人搞恶心案件的不多，实话。这女的是我同乡，可惜了,2018-11-18 02:05:45,0,False,True,0,网易,ph,0,浙江省绍兴市,0
219.136.*.*,0,1,330671583,是不是那个健身的做的呀 之前报道对赞助很牛逼那个咧,2018-11-18 02:05:27,0,False,False,0,网易,ph,64115167,广东省广州,0
222.248.*.*,0,1,330670712,全州出人才也出败类,2018-11-18 02:02:07,0,False,False,0,网易,ph,107971914,广东省深圳,0
117.136.*.*,0,1,330670688,严惩凶手,2018-11-18 02:01:25,0,False,True,0,网易,ph,0,广东省广州,0
113.231.*.*,0,1,330670644,抓到了，没有让罪犯逃之夭夭！,2018-11-18 02:00:19,0,False,True,0,网易,ph,0,辽宁省抚顺,0
113.65.*.*,0,1,330670642,不要地域了，大城市流动人口多，哪里人没有？,2018-11-18 02:00:07,0,False,False,0,网易,ph,45840423,广东省深圳市,0
219.147.*.*,0,2,330670609,为什么受伤的总是浙江？,2018-11-18 01:59:22,0,False,True,0,网易,ph,0,黑龙江省哈尔滨,2
112.64.*.*,0,1,330670601,还好顺风车关了,2018-11-18 01:59:13,0,False,False,0,网易,ph,687387,上海市浦东新区,0
58.220.*.*,0,1,330668948,女孩子一个人最好不要单独出游，这种事情出的太多了。,2018-11-18 01:58:37,0,False,True,0,网易,ph,0,北京市,2
117.136.*.*,0,1,330670570,哎，在热门景点也能出这种事。。。还是寺庙？,2018-11-18 01:58:31,0,False,True,0,网易,ph,0,广东省,0
223.73.*.*,0,1,330671320,😄😄地域越来越厉害了,2018-11-18 01:58:09,0,False,True,0,网易,ph,0,广东省广州市,0
171.106.*.*,0,1,330669968,“广西省”？？？？？？在全州抓到的，是我们全州人么？？？！！！,2018-11-18 01:58:06,0,False,False,0,网易,3g,122831937,广西壮族自治区桂林,1
36.23.*.*,0,1,330668907,真正的原因是，性生活渠道被堵了。有几个人能说出真话？,2018-11-18 01:57:28,0,False,False,0,网易,ph,423461,浙江省台州市,4
223.104.*.*,0,1,330668898,光棍太多了,2018-11-18 01:57:11,0,False,True,0,网易,ph,0,广东省深圳市,1
223.104.*.*,0,1,330671260,可惜了,2018-11-18 01:57:01,0,False,True,0,网易,ph,0,广东省深圳市,0
115.35.*.*,0,1,330671228,现在跨省打工 犯罪率太高 户籍制度真是好,2018-11-18 01:56:14,0,False,True,0,网易,ph,0,北京市大兴区,2
111.17.*.*,0,5,330670434,外出带耳机才真心是傻吊，外界变化你特么什么也不知道。,2018-11-18 01:54:38,0,False,True,0,网易,ph,0,山东省泰安,0
117.188.*.*,0,1,330668757,[不屑][不屑][不屑][不屑],2018-11-18 01:53:17,0,False,False,0,网易,ph,108911465,贵州省贵阳市,0
114.98.*.*,0,2,330669743,各地很多抢劫、杀人案件都是外地人干的，所以查租客查有案底的人还是有必要的,2018-11-18 01:52:07,0,False,False,0,网易,ph,89957727,安徽省芜湖,0
113.90.*.*,0,1,330670344,东x完关闭后，女大学生死亡率增加250%<br>快x播灭种后，女中学生死亡率增加250%,2018-11-18 01:51:49,0,False,False,0,网易,ph,1084084,广东省深圳市,0
113.90.*.*,0,2,330668675,东x完关闭后，女大学生死亡率增加250%<br>快x播灭种后，女中学生死亡率增加250%,2018-11-18 01:51:24,0,False,False,0,网易,ph,1084084,广东省深圳市,0
123.165.*.*,0,1,330670297,一年无数的维稳经费都干什么了。,2018-11-18 01:50:36,0,False,False,0,网易,ph,96303823,黑龙江省哈尔滨,11
125.77.*.*,0,1,330669676,怎么总是人渣害死好人？  非要等他们下手，害死人了才枪毙么？  早点枪毙，死一个。晚点枪毙死两个！  我建议一旦抢劫、强奸这种恶性犯罪抓到就直接枪毙，不要收监改造了。没必要，90%是改造不好的。关十几年出来，一无所长，啥也不会，只会继续作恶。继续害人。,2018-11-18 01:50:11,0,False,True,0,网易,ph,0,福建省泉州,2
116.1.*.*,0,1,330670274,可悲的中国人，哪个地方都有犯罪，就因为这个公告就开始地域,2018-11-18 01:50:01,0,False,True,0,网易,ph,0,广西玉林市,0
112.17.*.*,0,1,330669667,外地🐷罗真的是！！！,2018-11-18 01:50:00,0,False,False,0,网易,ph,49941009,浙江省宁波市,0
221.224.*.*,0,1,330667952,心疼,2018-11-18 01:49:00,0,False,False,0,网易,ph,126397708,江苏省苏州市,0
116.55.*.*,0,1,330670210,对女性的侵害从未停止,2018-11-18 01:48:19,0,False,True,0,网易,ph,0,贵州省贵阳市,0
112.17.*.*,0,1,330669610,畜生,2018-11-18 01:48:19,0,False,False,0,网易,ph,84586638,浙江省杭州市,0
113.90.*.*,0,1,330667920,东完消失的后遗症<br>3000万光棍，连快～播都没有了<br>看porn要翻～墙<br>结果不堪设想,2018-11-18 01:48:05,0,False,False,0,网易,ph,1084084,广东省深圳市,0
115.60.*.*,0,1,330667888,分特！！！<br>这个垃圾，大白天作案，太可恶了！<br>杭州飞来峰景区也不安全了，😱<br>对这种严重影响杭州城市声誉的案件，从重从严处理吧,2018-11-18 01:47:08,0,False,False,0,网易,ph,361080,河南省郑州市,0
58.52.*.*,0,1,330670136,现在的社会怎么了？人性丧失，道德败坏！改革让生活变好了，让坏人更多了。,2018-11-18 01:46:40,0,False,False,0,网易,ph,79986819,湖北省,0
101.81.*.*,0,1,330669535,？？？,2018-11-18 01:46:35,0,False,True,0,网易,ph,0,上海市,0
113.85.*.*,0,1,330669492,广西猴,2018-11-18 01:45:40,0,False,False,0,网易,ph,2124066,广东省潮州市,2
181.170.*.*,0,1,330670078,警察神速破案，极大震慑不法分子，赞！,2018-11-18 01:45:06,0,False,False,0,网易,ph,1393144,阿根廷,0
123.117.*.*,0,1,330667645,活该回家,2018-11-18 01:41:07,0,False,False,0,网易,ph,5979415,北京市昌平区,0
14.118.*.*,0,1,330668249,哎，真是心痛这女生的遭遇，当时多绝望阿,2018-11-18 01:39:42,0,False,False,0,网易,ph,449476,广东省江门市,0
111.32.*.*,0,2,330669180,广西大板牙没有好东西,2018-11-18 01:38:41,0,False,True,0,网易,ph,0,天津市,4
113.24.*.*,0,1,330669179,肯定有人说又是滴滴,2018-11-18 01:38:41,0,False,False,0,网易,ph,403510,山西省太原市,0
58.56.*.*,0,1,330666812,严惩畜牲！太可惜了。,2018-11-18 01:38:30,0,False,False,0,网易,ph,1343219,山东省泰安市,0
39.170.*.*,0,1,330667463,有个建议以后谁杀了人抓到以后，就用他杀人的方法处死他。如果是强奸至死的就用畜生来折磨他，让他下辈子不敢做人。,2018-11-18 01:36:24,0,False,False,0,网易,ph,128031017,浙江省绍兴,0
117.173.*.*,0,1,330667435,确实没有想到，大白天在景区被杀，太冷血太残忍了！,2018-11-18 01:35:55,0,False,False,0,网易,ph,127537609,四川省攀枝花,0
222.74.*.*,0,5,330667198,有时在想，是不是女性的潜意识都有一种浪漫情怀，在蜿蜒的小路上，吹着凉爽的风，憧憬着白马王子的出现 殊不知，真的很危险,2018-11-18 01:31:20,0,False,False,0,网易,ph,125943715,广东省清远市,0
183.160.*.*,0,1,330667161,24小时之内抓到人,2018-11-18 01:30:36,0,False,False,0,网易,ph,45051598,安徽省合肥市,0
220.180.*.*,0,1,330665791,严惩凶手,2018-11-18 01:29:21,0,False,True,0,网易,3g,0,安徽省合肥,0
223.104.*.*,0,1,330664514,奸杀,2018-11-18 01:24:13,0,False,False,0,网易,ph,13824780,上海市,0
183.20.*.*,0,1,330662564,说我地狱也要说一句了，在广东这么久，遇到过，听过的广西人犯法，基本都会杀人，而不是违法后就跑。,2018-11-18 01:18:06,0,False,False,0,网易,ph,42098573,广东省茂名,3
115.193.*.*,0,1,330663653,可怕…,2018-11-18 01:14:41,0,False,False,0,网易,ph,266479343,浙江省杭州市,0
112.64.*.*,0,2,330663602,这样的才十几年？,2018-11-18 01:13:53,0,False,True,0,网易,ph,0,上海市青浦区,0
14.219.*.*,0,1,330662366,有个人渣表哥，我妈娘家那边的，广西玉林，早几年拦车抢劫并强奸受害者，后面判了十几年。这种人渣亲戚我是建议枪毙的！,2018-11-18 01:12:52,0,False,False,0,网易,ph,53570702,广东省东莞市,0
61.158.*.*,0,1,330663496,好！大快人心！,2018-11-18 01:12:04,0,False,False,0,网易,ph,264436772,河南省南阳市,0
220.198.*.*,0,1,330661879,啊？啥？,2018-11-18 01:11:29,0,False,True,0,网易,ph,0,广东省广州,0
183.156.*.*,0,4,330661864,管着干啥，要不要给你全突突了，想想自己吧，看热闹的下一个就是你了,2018-11-18 01:11:16,0,False,False,0,网易,ph,127158883,浙江省杭州市,2
117.136.*.*,0,3,330661432,应该像管控新疆某族人一样管控广西！,2018-11-18 01:04:20,0,False,False,0,网易,3g,261419818,云南省,7
61.48.*.*,0,1,330663446,乱世,2018-11-18 01:11:11,0,False,False,0,网易,ph,80674180,北京市东城区,0
36.23.*.*,0,2,330662239,这种地方失足一般也有灌木挡住。,2018-11-18 01:10:05,0,False,False,0,网易,ph,508387,浙江省,0
122.234.*.*,0,1,330646997,wtf，还以为是失足掉落。警方牛x啊！,2018-11-18 00:14:47,0,False,False,0,网易,ph,1325420,浙江省杭州市,0
36.23.*.*,0,1,330663327,不是天天说杭州的治安多么多么好吗？,2018-11-18 01:09:30,0,False,True,0,网易,ph,0,浙江省杭州市,1
117.136.*.*,0,2,330660803,广西人渣多全国就会多，流窜做案！,2018-11-18 01:09:24,0,False,False,0,网易,3g,261419818,云南省,2
115.194.*.*,0,1,330659684,现在人渣怎么这么多,2018-11-18 00:59:40,0,False,False,0,网易,ph,115609993,浙江省杭州市,0
117.172.*.*,0,1,330663293,人渣，不，畜牲渣！建议恢复凌刑，火刑等震慑手段。,2018-11-18 01:08:52,0,False,False,0,网易,3g,347566,四川省成都,3
112.64.*.*,0,3,330660498,我觉得可以。<br>按照学历吧。,2018-11-18 01:03:31,0,False,True,0,网易,ph,0,上海市青浦区,0
183.156.*.*,0,4,330663206,哈哈哈，要不要血统来啊，没有血统的就来做奴隶，上个脚镣手铐啊,2018-11-18 01:07:48,0,False,False,0,网易,ph,127158883,浙江省杭州市,0
223.104.*.*,0,1,330663110,天妒红颜，姑娘一路走好🙏,2018-11-18 01:06:17,0,False,False,0,网易,ph,116631846,广东省茂名市,1
115.192.*.*,0,1,330661579,一开始还以为是失足呢,2018-11-18 01:06:14,0,False,False,0,网易,ph,91039741,浙江省杭州,0
36.157.*.*,0,1,330663027,浙大 女 大学生 去掉这些关键字，还会有多少人关注？,2018-11-18 01:04:54,0,False,False,0,网易,ph,41743148,湖南省,1
175.188.*.*,0,1,330661359,有态度的新闻总是半夜发,2018-11-18 01:03:22,0,False,False,0,网易,ph,112941342,辽宁省大连,0
180.97.*.*,0,1,330661349,有态度的新闻总是半夜发,2018-11-18 01:03:19,0,False,False,0,网易,ph,112941342,江苏省扬州,0
112.64.*.*,0,1,330661257,浙江今年几个受瞩目的大命案，上次那个顺风车司机杀浙江女孩的。这次这个杀浙大毕业的女孩的。<br>凶手都是穷乡僻壤的穷屌丝。<br>可恶。🌚,2018-11-18 01:02:02,0,False,True,0,网易,ph,0,上海市青浦区,1
122.227.*.*,0,1,330660411,貌似有点神速呀……,2018-11-18 01:01:55,0,False,False,0,网易,ph,15627913,浙江省金华市,0
112.64.*.*,0,1,330659819,可恶,2018-11-18 01:01:40,0,False,True,0,网易,ph,0,上海市青浦区,1
223.88.*.*,0,1,330659758,文化落后，南方除江浙沪好一点，整体文化不行，以原始暴力为荣。,2018-11-18 01:00:47,0,False,True,0,网易,ph,0,河南省洛阳,24
117.136.*.*,0,3,330656219,那是广西开摩托的飞车裆，专抢女同志的挎包金项链耳环。。所以广东人说广西飞车裆来到广东不是偷来就是抢！,2018-11-18 00:41:48,0,False,False,0,网易,3g,261419818,云南省,2
117.136.*.*,0,4,330658854,了解广西人的非广东人莫属，广东人才是被广西伤害的最大的受害者。,2018-11-18 01:00:38,0,False,False,0,网易,3g,261419818,云南省,2
123.122.*.*,0,2,330652839,广州车站剁手抢劫的呢[喷水],2018-11-18 00:38:19,0,False,False,0,网易,ph,100029172,北京市海淀区,1
112.97.*.*,0,1,330659672,广西超过河南了啊,2018-11-18 00:59:30,0,False,False,0,网易,ph,126913535,广东省东莞,6
103.251.*.*,0,1,330658781,我们全州的姓熊的少,2018-11-18 00:58:56,0,False,False,0,网易,ph,44246290,广西壮族自治区,0
60.178.*.*,0,1,330657969,经济发达治安良好的的浙江，吸引了人才，也不可避免带来了人渣。,2018-11-18 00:56:53,0,False,True,0,网易,ph,0,浙江省宁波,1
119.39.*.*,0,2,330659503,现代人  机不离身[喷水],2018-11-18 00:56:40,0,False,False,0,网易,ph,87459351,湖南省永州市,1
61.142.*.*,0,1,330660103,这警方的通报中出现了“广西省”，广西的全称不是广西壮族自治区吗？,2018-11-18 00:56:34,0,False,False,0,网易,ph,4460037,广东省东莞市,0
39.173.*.*,0,1,330657902,为什么杀啊  色？财？,2018-11-18 00:55:33,0,False,False,0,网易,ph,105418758,浙江省衢州市,1
117.136.*.*,0,1,330660021,时不时看到和美国比安全的自嗨文章，什么美国城市大半夜不敢出门，真是可笑,2018-11-18 00:55:22,0,False,False,0,网易,3g,8901660,江西省,1
223.104.*.*,0,1,330657818,痛心！,2018-11-18 00:54:08,0,False,False,0,网易,ph,118202756,广东省揭阳市,0
153.0.*.*,0,1,330659271,什么回事呢，怎么感觉里面很有故事,2018-11-18 00:52:33,0,False,False,0,网易,ph,90513310,海南省海口,80
110.190.*.*,0,1,330659270,这个西湖分局的民警应该进学校了，还广西省。😂😂😂😂,2018-11-18 00:52:33,0,False,True,0,网易,ph,0,四川省甘孜藏族自治州,2
117.136.*.*,0,1,330659224,贫富差距越来越大了，穷人性压力越来越大了，万岁，卖房,2018-11-18 00:51:48,0,False,False,0,网易,ph,127651276,重庆市沙坪坝区,0
60.177.*.*,0,1,330658171,花一样年纪的女孩可惜可叹，不想骂但真想说那些地方出来的怎么变态的那么多，可能真是文明程度不一样尽出些没进化好的畜生。,2018-11-18 00:48:30,0,False,True,0,网易,ph,0,浙江省杭州市,0
117.136.*.*,0,1,330657473,杀人怎么下得去手，过年动手杀鸡都会觉得心软,2018-11-18 00:48:22,0,False,False,0,网易,ph,105120932,广东省广州,10
222.74.*.*,0,1,330654921,有人说拍照失足坠崖而死，真是脑洞大开,2018-11-18 00:47:31,0,False,False,0,网易,ph,125943715,广东省清远市,1
111.32.*.*,0,1,330655985,又是广西，呵呵[喷水][喷水],2018-11-18 00:45:55,0,False,False,0,网易,ph,112139087,天津市,3
223.91.*.*,0,1,330654791,生命就这样结束了，真看不懂,2018-11-18 00:45:25,0,False,True,0,网易,ph,0,河南省新乡市,0
113.207.*.*,0,1,330655883,猜对了,2018-11-18 00:44:26,0,False,True,0,网易,ph,0,重庆市,1
183.225.*.*,0,1,330657213,严禁流动人口到处乱窜为非作歹,2018-11-18 00:44:10,0,False,True,0,网易,ph,0,云南省昆明,2
113.57.*.*,0,2,330656351,佩戴电子手环或者是脚环，那样比较私密又不失管控！,2018-11-18 00:43:30,0,False,False,0,网易,ph,803875,江苏省苏州市,4
223.104.*.*,0,1,330657138,毙了这垃圾人渣,2018-11-18 00:42:53,0,False,True,0,网易,ph,0,浙江省杭州市,0
211.97.*.*,0,1,330656257,坏人越来越多，为什么呢？唉！大家都注意安全吧！,2018-11-18 00:42:17,0,False,True,0,网易,ph,0,福建省,2
112.14.*.*,0,1,330657083,[喷水],2018-11-18 00:42:13,0,False,True,0,网易,ph,0,浙江省温州市,0
117.136.*.*,0,1,330656206,应该学会搏击术，特别是女人,2018-11-18 00:41:30,0,False,False,0,网易,3g,123682414,上海市浦东新区,0
221.205.*.*,0,1,330654547,果然是犯罪行为，这个男人真是个垃圾,2018-11-18 00:40:57,0,False,False,0,网易,3g,94597203,山西省太原,1
113.244.*.*,0,1,330654532,人都已经凉了 还能说什么呢~ 只能祈祷这种垃圾人越来越少吧,2018-11-18 00:40:43,0,False,False,0,网易,ph,51791521,湖南省岳阳市,18
130.105.*.*,0,1,330656152,主要是应该练好身体。崇尚细胳膊细腿的观念不行,2018-11-18 00:40:39,0,False,False,0,网易,ph,517081,菲律宾,2
110.251.*.*,0,1,330655597,悲剧啊,2018-11-18 00:40:22,0,False,True,0,网易,ph,0,河北省廊坊市,1
